Genotipo,Hoja,cara,Chl,Flav,Anth,NBI,temp,Estado Fenológico,Valorgs,Intensity,Hue,Saturation,Lightness,a*,b*,u*,v*,GA,GGA,CSI,Area,Mean,Min,Max,Caracteristica,Ambient Humidity,Ambient Pressure,Ambient Temperature,ECS_tau,ECSt mAU,FmPrime,FoPrime,Fs,FvP_over_FmP,gH+,kP700,leaf angle,Leaf Temperature,Leaf Temperature Differenial,Leaf Temperature Differential,leaf_thickness,LEF,Light Intensity (PAR),NPQt,P700_DIRK_ampl,Phi2,PhiNO,PhiNPQ,PS1 Active Centers,PS1 Open Centers,PS1 Over Reduced Centers,PS1 Oxidized Centers,qL,SPAD,tP700,v_initial_P700,vH+,Latitude,Longitude
QUC 3526-2017,Hoja 2,sup,51446.0,1635.0,0.151,31.46,17.88,3,0.7,0.29156938,69.271736,0.20912999,34.786964,-7.7826633,18.813728,-1.6702555,20.384277,0.938652257,0.022091545,97.64646123,570,24.5411,23.756,27.3158,1.0,73.97485499999999,600.3112325,42.3375,0.008799999999999999,0.00031,1903.54,388.25,820.5,0.79625,132.9455,242.60354999999998,8901.75,14.219999999999999,-28.1175,-28.1175,0.44,16.4,64.082,0.25,7.25e-05,0.569,0.34475,0.08625000000000001,5.134,0.5275,0.47150000000000003,0.0004999999999999987,0.33875,65.56,0.0060999999999999995,0.024718725,0.0405,-354056387.0,-716334656.0
QUC 3526-2017,Hoja 2,sup,51446.0,1635.0,0.151,31.46,17.88,3,0.7,0.28295255,70.30246,0.16842163,33.172565,-6.841947,15.875675,-1.5449067,17.296074,0.94924338,0.061790668,93.49053471,525,26.2672,24.8554,30.5125,1.0,73.97485499999999,600.3112325,42.3375,0.008799999999999999,0.00031,1903.54,388.25,820.5,0.79625,132.9455,242.60354999999998,8901.75,14.219999999999999,-28.1175,-28.1175,0.44,16.4,64.082,0.25,7.25e-05,0.569,0.34475,0.08625000000000001,5.134,0.5275,0.47150000000000003,0.0004999999999999987,0.33875,65.56,0.0060999999999999995,0.024718725,0.0405,-354056387.0,-716334656.0
QUC 3526-2017,Hoja 2,sup,51446.0,1635.0,0.151,31.46,17.88,3,0.7,0.33542144,79.36388,0.07677591,37.849003,-6.107129,11.630106,-2.262844,13.894274,0.766551072,0.147225725,80.79374871,612,24.9185,23.6071,29.1446,1.0,73.97485499999999,600.3112325,42.3375,0.008799999999999999,0.00031,1903.54,388.25,820.5,0.79625,132.9455,242.60354999999998,8901.75,14.219999999999999,-28.1175,-28.1175,0.44,16.4,64.082,0.25,7.25e-05,0.569,0.34475,0.08625000000000001,5.134,0.5275,0.47150000000000003,0.0004999999999999987,0.33875,65.56,0.0060999999999999995,0.024718725,0.0405,-354056387.0,-716334656.0
QUC 3526-2017,Hoja 2,sup,51446.0,1635.0,0.151,31.46,17.88,3,0.7,0.3298311,100.37469,0.08143067,38.039978,-9.396871,12.819824,-5.939731,15.679127,0.639186633,0.095208071,85.10480888,527,25.9308,24.7561,28.2031,1.0,73.97485499999999,600.3112325,42.3375,0.008799999999999999,0.00031,1903.54,388.25,820.5,0.79625,132.9455,242.60354999999998,8901.75,14.219999999999999,-28.1175,-28.1175,0.44,16.4,64.082,0.25,7.25e-05,0.569,0.34475,0.08625000000000001,5.134,0.5275,0.47150000000000003,0.0004999999999999987,0.33875,65.56,0.0060999999999999995,0.024718725,0.0405,-354056387.0,-716334656.0
QUC 3526-2017,Hoja 1,,,,,,,3,0.7,0.29156938,69.271736,0.20912999,34.786964,-7.7826633,18.813728,-1.6702555,20.384277,0.938652257,0.022091545,97.64646123,570,24.5411,23.756,27.3158,1.0,73.97485499999999,600.3112325,42.3375,0.008799999999999999,0.00031,1903.54,388.25,820.5,0.79625,132.9455,242.60354999999998,8901.75,14.219999999999999,-28.1175,-28.1175,0.44,16.4,64.082,0.25,7.25e-05,0.569,0.34475,0.08625000000000001,5.134,0.5275,0.47150000000000003,0.0004999999999999987,0.33875,65.56,0.0060999999999999995,0.024718725,0.0405,-354056387.0,-716334656.0
QUC 3526-2017,Hoja 1,,,,,,,3,0.7,0.28295255,70.30246,0.16842163,33.172565,-6.841947,15.875675,-1.5449067,17.296074,0.94924338,0.061790668,93.49053471,525,26.2672,24.8554,30.5125,1.0,73.97485499999999,600.3112325,42.3375,0.008799999999999999,0.00031,1903.54,388.25,820.5,0.79625,132.9455,242.60354999999998,8901.75,14.219999999999999,-28.1175,-28.1175,0.44,16.4,64.082,0.25,7.25e-05,0.569,0.34475,0.08625000000000001,5.134,0.5275,0.47150000000000003,0.0004999999999999987,0.33875,65.56,0.0060999999999999995,0.024718725,0.0405,-354056387.0,-716334656.0
QUC 3526-2017,Hoja 1,,,,,,,3,0.7,0.33542144,79.36388,0.07677591,37.849003,-6.107129,11.630106,-2.262844,13.894274,0.766551072,0.147225725,80.79374871,612,24.9185,23.6071,29.1446,1.0,73.97485499999999,600.3112325,42.3375,0.008799999999999999,0.00031,1903.54,388.25,820.5,0.79625,132.9455,242.60354999999998,8901.75,14.219999999999999,-28.1175,-28.1175,0.44,16.4,64.082,0.25,7.25e-05,0.569,0.34475,0.08625000000000001,5.134,0.5275,0.47150000000000003,0.0004999999999999987,0.33875,65.56,0.0060999999999999995,0.024718725,0.0405,-354056387.0,-716334656.0
QUC 3526-2017,Hoja 1,,,,,,,3,0.7,0.3298311,100.37469,0.08143067,38.039978,-9.396871,12.819824,-5.939731,15.679127,0.639186633,0.095208071,85.10480888,527,25.9308,24.7561,28.2031,1.0,73.97485499999999,600.3112325,42.3375,0.008799999999999999,0.00031,1903.54,388.25,820.5,0.79625,132.9455,242.60354999999998,8901.75,14.219999999999999,-28.1175,-28.1175,0.44,16.4,64.082,0.25,7.25e-05,0.569,0.34475,0.08625000000000001,5.134,0.5275,0.47150000000000003,0.0004999999999999987,0.33875,65.56,0.0060999999999999995,0.024718725,0.0405,-354056387.0,-716334656.0
QUC 3526-2017,Hoja 2,sup,60729.0,1514.0,0.143,40.12,17.89,3,0.7,0.29156938,69.271736,0.20912999,34.786964,-7.7826633,18.813728,-1.6702555,20.384277,0.938652257,0.022091545,97.64646123,570,24.5411,23.756,27.3158,1.0,73.97485499999999,600.3112325,42.3375,0.008799999999999999,0.00031,1903.54,388.25,820.5,0.79625,132.9455,242.60354999999998,8901.75,14.219999999999999,-28.1175,-28.1175,0.44,16.4,64.082,0.25,7.25e-05,0.569,0.34475,0.08625000000000001,5.134,0.5275,0.47150000000000003,0.0004999999999999987,0.33875,65.56,0.0060999999999999995,0.024718725,0.0405,-354056387.0,-716334656.0
QUC 3526-2017,Hoja 2,sup,60729.0,1514.0,0.143,40.12,17.89,3,0.7,0.28295255,70.30246,0.16842163,33.172565,-6.841947,15.875675,-1.5449067,17.296074,0.94924338,0.061790668,93.49053471,525,26.2672,24.8554,30.5125,1.0,73.97485499999999,600.3112325,42.3375,0.008799999999999999,0.00031,1903.54,388.25,820.5,0.79625,132.9455,242.60354999999998,8901.75,14.219999999999999,-28.1175,-28.1175,0.44,16.4,64.082,0.25,7.25e-05,0.569,0.34475,0.08625000000000001,5.134,0.5275,0.47150000000000003,0.0004999999999999987,0.33875,65.56,0.0060999999999999995,0.024718725,0.0405,-354056387.0,-716334656.0
QUC 3526-2017,Hoja 2,sup,60729.0,1514.0,0.143,40.12,17.89,3,0.7,0.33542144,79.36388,0.07677591,37.849003,-6.107129,11.630106,-2.262844,13.894274,0.766551072,0.147225725,80.79374871,612,24.9185,23.6071,29.1446,1.0,73.97485499999999,600.3112325,42.3375,0.008799999999999999,0.00031,1903.54,388.25,820.5,0.79625,132.9455,242.60354999999998,8901.75,14.219999999999999,-28.1175,-28.1175,0.44,16.4,64.082,0.25,7.25e-05,0.569,0.34475,0.08625000000000001,5.134,0.5275,0.47150000000000003,0.0004999999999999987,0.33875,65.56,0.0060999999999999995,0.024718725,0.0405,-354056387.0,-716334656.0
QUC 3526-2017,Hoja 2,sup,60729.0,1514.0,0.143,40.12,17.89,3,0.7,0.3298311,100.37469,0.08143067,38.039978,-9.396871,12.819824,-5.939731,15.679127,0.639186633,0.095208071,85.10480888,527,25.9308,24.7561,28.2031,1.0,73.97485499999999,600.3112325,42.3375,0.008799999999999999,0.00031,1903.54,388.25,820.5,0.79625,132.9455,242.60354999999998,8901.75,14.219999999999999,-28.1175,-28.1175,0.44,16.4,64.082,0.25,7.25e-05,0.569,0.34475,0.08625000000000001,5.134,0.5275,0.47150000000000003,0.0004999999999999987,0.33875,65.56,0.0060999999999999995,0.024718725,0.0405,-354056387.0,-716334656.0
QUC 3492-2018,Hoja 1,sup,51446.0,1647.0,0.224,31.25,9.29,3,0.68,0.34534183,70.81741,0.22966903,41.567253,-9.866416,23.127935,-2.7484267,26.148325,0.95129256,0.072509458,92.37779619,595,25.1633,24.5216,27.3843,2.0,50.62207,539.548895,43.4475,0.012825,0.0004475,1961.5425,397.25,985.25,0.797,92.73325,232.482025,3723.2039999999997,13.754999999999999,-29.6925,-29.6925,0.325,22.58,100.1465,0.24375,0.0002025,0.5,0.40475,0.09525,5.26675,0.43374999999999997,0.68875,-0.12275,0.26275,54.323,0.010475,0.0351533,0.036250000000000004,-354056387.0,-716334656.0
QUC 3492-2018,Hoja 1,sup,51446.0,1647.0,0.224,31.25,9.29,3,0.68,0.33077586,70.139946,0.17751491,38.891014,-7.9412193,18.569939,-1.8909403,21.11502,0.951765448,0.064312736,93.24279563,542,26.2396,25.2867,30.4493,2.0,50.62207,539.548895,43.4475,0.012825,0.0004475,1961.5425,397.25,985.25,0.797,92.73325,232.482025,3723.2039999999997,13.754999999999999,-29.6925,-29.6925,0.325,22.58,100.1465,0.24375,0.0002025,0.5,0.40475,0.09525,5.26675,0.43374999999999997,0.68875,-0.12275,0.26275,54.323,0.010475,0.0351533,0.036250000000000004,-354056387.0,-716334656.0
QUC 3492-2018,Hoja 1,sup,51446.0,1647.0,0.224,31.25,9.29,3,0.68,0.3899231,86.45445,0.115874946,45.059563,-10.212256,16.9329,-5.5011606,21.040276,0.701765448,0.125788146,82.0754717,544,26.9989,25.8948,29.2666,2.0,50.62207,539.548895,43.4475,0.012825,0.0004475,1961.5425,397.25,985.25,0.797,92.73325,232.482025,3723.2039999999997,13.754999999999999,-29.6925,-29.6925,0.325,22.58,100.1465,0.24375,0.0002025,0.5,0.40475,0.09525,5.26675,0.43374999999999997,0.68875,-0.12275,0.26275,54.323,0.010475,0.0351533,0.036250000000000004,-354056387.0,-716334656.0
QUC 3492-2018,Hoja 1,sup,51446.0,1647.0,0.224,31.25,9.29,3,0.68,0.27995864,65.597046,0.2015428,33.119976,-6.6152616,17.5616,-0.67199504,18.713837,0.914880202,0.005674653,99.37973811,511,29.0463,27.8849,30.6883,2.0,50.62207,539.548895,43.4475,0.012825,0.0004475,1961.5425,397.25,985.25,0.797,92.73325,232.482025,3723.2039999999997,13.754999999999999,-29.6925,-29.6925,0.325,22.58,100.1465,0.24375,0.0002025,0.5,0.40475,0.09525,5.26675,0.43374999999999997,0.68875,-0.12275,0.26275,54.323,0.010475,0.0351533,0.036250000000000004,-354056387.0,-716334656.0
QUC 3492-2018,Hoja 2,sup,44478.0,1684.0,0.244,26.41,9.27,3,0.68,0.34534183,70.81741,0.22966903,41.567253,-9.866416,23.127935,-2.7484267,26.148325,0.95129256,0.072509458,92.37779619,595,25.1633,24.5216,27.3843,2.0,50.62207,539.548895,43.4475,0.012825,0.0004475,1961.5425,397.25,985.25,0.797,92.73325,232.482025,3723.2039999999997,13.754999999999999,-29.6925,-29.6925,0.325,22.58,100.1465,0.24375,0.0002025,0.5,0.40475,0.09525,5.26675,0.43374999999999997,0.68875,-0.12275,0.26275,54.323,0.010475,0.0351533,0.036250000000000004,-354056387.0,-716334656.0
QUC 3492-2018,Hoja 2,sup,44478.0,1684.0,0.244,26.41,9.27,3,0.68,0.33077586,70.139946,0.17751491,38.891014,-7.9412193,18.569939,-1.8909403,21.11502,0.951765448,0.064312736,93.24279563,542,26.2396,25.2867,30.4493,2.0,50.62207,539.548895,43.4475,0.012825,0.0004475,1961.5425,397.25,985.25,0.797,92.73325,232.482025,3723.2039999999997,13.754999999999999,-29.6925,-29.6925,0.325,22.58,100.1465,0.24375,0.0002025,0.5,0.40475,0.09525,5.26675,0.43374999999999997,0.68875,-0.12275,0.26275,54.323,0.010475,0.0351533,0.036250000000000004,-354056387.0,-716334656.0
QUC 3492-2018,Hoja 2,sup,44478.0,1684.0,0.244,26.41,9.27,3,0.68,0.3899231,86.45445,0.115874946,45.059563,-10.212256,16.9329,-5.5011606,21.040276,0.701765448,0.125788146,82.0754717,544,26.9989,25.8948,29.2666,2.0,50.62207,539.548895,43.4475,0.012825,0.0004475,1961.5425,397.25,985.25,0.797,92.73325,232.482025,3723.2039999999997,13.754999999999999,-29.6925,-29.6925,0.325,22.58,100.1465,0.24375,0.0002025,0.5,0.40475,0.09525,5.26675,0.43374999999999997,0.68875,-0.12275,0.26275,54.323,0.010475,0.0351533,0.036250000000000004,-354056387.0,-716334656.0
QUC 3492-2018,Hoja 2,sup,44478.0,1684.0,0.244,26.41,9.27,3,0.68,0.27995864,65.597046,0.2015428,33.119976,-6.6152616,17.5616,-0.67199504,18.713837,0.914880202,0.005674653,99.37973811,511,29.0463,27.8849,30.6883,2.0,50.62207,539.548895,43.4475,0.012825,0.0004475,1961.5425,397.25,985.25,0.797,92.73325,232.482025,3723.2039999999997,13.754999999999999,-29.6925,-29.6925,0.325,22.58,100.1465,0.24375,0.0002025,0.5,0.40475,0.09525,5.26675,0.43374999999999997,0.68875,-0.12275,0.26275,54.323,0.010475,0.0351533,0.036250000000000004,-354056387.0,-716334656.0
QUC 3492-2018,Hoja 1,sup,48230.0,1532.0,0.182,31.48,9.39,3,0.68,0.34534183,70.81741,0.22966903,41.567253,-9.866416,23.127935,-2.7484267,26.148325,0.95129256,0.072509458,92.37779619,595,25.1633,24.5216,27.3843,2.0,50.62207,539.548895,43.4475,0.012825,0.0004475,1961.5425,397.25,985.25,0.797,92.73325,232.482025,3723.2039999999997,13.754999999999999,-29.6925,-29.6925,0.325,22.58,100.1465,0.24375,0.0002025,0.5,0.40475,0.09525,5.26675,0.43374999999999997,0.68875,-0.12275,0.26275,54.323,0.010475,0.0351533,0.036250000000000004,-354056387.0,-716334656.0
QUC 3492-2018,Hoja 1,sup,48230.0,1532.0,0.182,31.48,9.39,3,0.68,0.33077586,70.139946,0.17751491,38.891014,-7.9412193,18.569939,-1.8909403,21.11502,0.951765448,0.064312736,93.24279563,542,26.2396,25.2867,30.4493,2.0,50.62207,539.548895,43.4475,0.012825,0.0004475,1961.5425,397.25,985.25,0.797,92.73325,232.482025,3723.2039999999997,13.754999999999999,-29.6925,-29.6925,0.325,22.58,100.1465,0.24375,0.0002025,0.5,0.40475,0.09525,5.26675,0.43374999999999997,0.68875,-0.12275,0.26275,54.323,0.010475,0.0351533,0.036250000000000004,-354056387.0,-716334656.0
QUC 3492-2018,Hoja 1,sup,48230.0,1532.0,0.182,31.48,9.39,3,0.68,0.3899231,86.45445,0.115874946,45.059563,-10.212256,16.9329,-5.5011606,21.040276,0.701765448,0.125788146,82.0754717,544,26.9989,25.8948,29.2666,2.0,50.62207,539.548895,43.4475,0.012825,0.0004475,1961.5425,397.25,985.25,0.797,92.73325,232.482025,3723.2039999999997,13.754999999999999,-29.6925,-29.6925,0.325,22.58,100.1465,0.24375,0.0002025,0.5,0.40475,0.09525,5.26675,0.43374999999999997,0.68875,-0.12275,0.26275,54.323,0.010475,0.0351533,0.036250000000000004,-354056387.0,-716334656.0
QUC 3492-2018,Hoja 1,sup,48230.0,1532.0,0.182,31.48,9.39,3,0.68,0.27995864,65.597046,0.2015428,33.119976,-6.6152616,17.5616,-0.67199504,18.713837,0.914880202,0.005674653,99.37973811,511,29.0463,27.8849,30.6883,2.0,50.62207,539.548895,43.4475,0.012825,0.0004475,1961.5425,397.25,985.25,0.797,92.73325,232.482025,3723.2039999999997,13.754999999999999,-29.6925,-29.6925,0.325,22.58,100.1465,0.24375,0.0002025,0.5,0.40475,0.09525,5.26675,0.43374999999999997,0.68875,-0.12275,0.26275,54.323,0.010475,0.0351533,0.036250000000000004,-354056387.0,-716334656.0
QUC 3492-2018,Hoja 2,sup,53401.0,1444.0,0.188,36.98,9.41,3,0.68,0.34534183,70.81741,0.22966903,41.567253,-9.866416,23.127935,-2.7484267,26.148325,0.95129256,0.072509458,92.37779619,595,25.1633,24.5216,27.3843,2.0,50.62207,539.548895,43.4475,0.012825,0.0004475,1961.5425,397.25,985.25,0.797,92.73325,232.482025,3723.2039999999997,13.754999999999999,-29.6925,-29.6925,0.325,22.58,100.1465,0.24375,0.0002025,0.5,0.40475,0.09525,5.26675,0.43374999999999997,0.68875,-0.12275,0.26275,54.323,0.010475,0.0351533,0.036250000000000004,-354056387.0,-716334656.0
QUC 3492-2018,Hoja 2,sup,53401.0,1444.0,0.188,36.98,9.41,3,0.68,0.33077586,70.139946,0.17751491,38.891014,-7.9412193,18.569939,-1.8909403,21.11502,0.951765448,0.064312736,93.24279563,542,26.2396,25.2867,30.4493,2.0,50.62207,539.548895,43.4475,0.012825,0.0004475,1961.5425,397.25,985.25,0.797,92.73325,232.482025,3723.2039999999997,13.754999999999999,-29.6925,-29.6925,0.325,22.58,100.1465,0.24375,0.0002025,0.5,0.40475,0.09525,5.26675,0.43374999999999997,0.68875,-0.12275,0.26275,54.323,0.010475,0.0351533,0.036250000000000004,-354056387.0,-716334656.0
QUC 3492-2018,Hoja 2,sup,53401.0,1444.0,0.188,36.98,9.41,3,0.68,0.3899231,86.45445,0.115874946,45.059563,-10.212256,16.9329,-5.5011606,21.040276,0.701765448,0.125788146,82.0754717,544,26.9989,25.8948,29.2666,2.0,50.62207,539.548895,43.4475,0.012825,0.0004475,1961.5425,397.25,985.25,0.797,92.73325,232.482025,3723.2039999999997,13.754999999999999,-29.6925,-29.6925,0.325,22.58,100.1465,0.24375,0.0002025,0.5,0.40475,0.09525,5.26675,0.43374999999999997,0.68875,-0.12275,0.26275,54.323,0.010475,0.0351533,0.036250000000000004,-354056387.0,-716334656.0
QUC 3492-2018,Hoja 2,sup,53401.0,1444.0,0.188,36.98,9.41,3,0.68,0.27995864,65.597046,0.2015428,33.119976,-6.6152616,17.5616,-0.67199504,18.713837,0.914880202,0.005674653,99.37973811,511,29.0463,27.8849,30.6883,2.0,50.62207,539.548895,43.4475,0.012825,0.0004475,1961.5425,397.25,985.25,0.797,92.73325,232.482025,3723.2039999999997,13.754999999999999,-29.6925,-29.6925,0.325,22.58,100.1465,0.24375,0.0002025,0.5,0.40475,0.09525,5.26675,0.43374999999999997,0.68875,-0.12275,0.26275,54.323,0.010475,0.0351533,0.036250000000000004,-354056387.0,-716334656.0
QUC 3492-2018,Hoja 1,,,,,,,3,0.68,0.34534183,70.81741,0.22966903,41.567253,-9.866416,23.127935,-2.7484267,26.148325,0.95129256,0.072509458,92.37779619,595,25.1633,24.5216,27.3843,2.0,50.62207,539.548895,43.4475,0.012825,0.0004475,1961.5425,397.25,985.25,0.797,92.73325,232.482025,3723.2039999999997,13.754999999999999,-29.6925,-29.6925,0.325,22.58,100.1465,0.24375,0.0002025,0.5,0.40475,0.09525,5.26675,0.43374999999999997,0.68875,-0.12275,0.26275,54.323,0.010475,0.0351533,0.036250000000000004,-354056387.0,-716334656.0
QUC 3492-2018,Hoja 1,,,,,,,3,0.68,0.33077586,70.139946,0.17751491,38.891014,-7.9412193,18.569939,-1.8909403,21.11502,0.951765448,0.064312736,93.24279563,542,26.2396,25.2867,30.4493,2.0,50.62207,539.548895,43.4475,0.012825,0.0004475,1961.5425,397.25,985.25,0.797,92.73325,232.482025,3723.2039999999997,13.754999999999999,-29.6925,-29.6925,0.325,22.58,100.1465,0.24375,0.0002025,0.5,0.40475,0.09525,5.26675,0.43374999999999997,0.68875,-0.12275,0.26275,54.323,0.010475,0.0351533,0.036250000000000004,-354056387.0,-716334656.0
QUC 3492-2018,Hoja 1,,,,,,,3,0.68,0.3899231,86.45445,0.115874946,45.059563,-10.212256,16.9329,-5.5011606,21.040276,0.701765448,0.125788146,82.0754717,544,26.9989,25.8948,29.2666,2.0,50.62207,539.548895,43.4475,0.012825,0.0004475,1961.5425,397.25,985.25,0.797,92.73325,232.482025,3723.2039999999997,13.754999999999999,-29.6925,-29.6925,0.325,22.58,100.1465,0.24375,0.0002025,0.5,0.40475,0.09525,5.26675,0.43374999999999997,0.68875,-0.12275,0.26275,54.323,0.010475,0.0351533,0.036250000000000004,-354056387.0,-716334656.0
QUC 3492-2018,Hoja 1,,,,,,,3,0.68,0.27995864,65.597046,0.2015428,33.119976,-6.6152616,17.5616,-0.67199504,18.713837,0.914880202,0.005674653,99.37973811,511,29.0463,27.8849,30.6883,2.0,50.62207,539.548895,43.4475,0.012825,0.0004475,1961.5425,397.25,985.25,0.797,92.73325,232.482025,3723.2039999999997,13.754999999999999,-29.6925,-29.6925,0.325,22.58,100.1465,0.24375,0.0002025,0.5,0.40475,0.09525,5.26675,0.43374999999999997,0.68875,-0.12275,0.26275,54.323,0.010475,0.0351533,0.036250000000000004,-354056387.0,-716334656.0
QUC 3492-2018,Hoja 2,sup,51111.0,1664.0,0.167,30.72,11.69,3,0.68,0.34534183,70.81741,0.22966903,41.567253,-9.866416,23.127935,-2.7484267,26.148325,0.95129256,0.072509458,92.37779619,595,25.1633,24.5216,27.3843,2.0,50.62207,539.548895,43.4475,0.012825,0.0004475,1961.5425,397.25,985.25,0.797,92.73325,232.482025,3723.2039999999997,13.754999999999999,-29.6925,-29.6925,0.325,22.58,100.1465,0.24375,0.0002025,0.5,0.40475,0.09525,5.26675,0.43374999999999997,0.68875,-0.12275,0.26275,54.323,0.010475,0.0351533,0.036250000000000004,-354056387.0,-716334656.0
QUC 3492-2018,Hoja 2,sup,51111.0,1664.0,0.167,30.72,11.69,3,0.68,0.33077586,70.139946,0.17751491,38.891014,-7.9412193,18.569939,-1.8909403,21.11502,0.951765448,0.064312736,93.24279563,542,26.2396,25.2867,30.4493,2.0,50.62207,539.548895,43.4475,0.012825,0.0004475,1961.5425,397.25,985.25,0.797,92.73325,232.482025,3723.2039999999997,13.754999999999999,-29.6925,-29.6925,0.325,22.58,100.1465,0.24375,0.0002025,0.5,0.40475,0.09525,5.26675,0.43374999999999997,0.68875,-0.12275,0.26275,54.323,0.010475,0.0351533,0.036250000000000004,-354056387.0,-716334656.0
QUC 3492-2018,Hoja 2,sup,51111.0,1664.0,0.167,30.72,11.69,3,0.68,0.3899231,86.45445,0.115874946,45.059563,-10.212256,16.9329,-5.5011606,21.040276,0.701765448,0.125788146,82.0754717,544,26.9989,25.8948,29.2666,2.0,50.62207,539.548895,43.4475,0.012825,0.0004475,1961.5425,397.25,985.25,0.797,92.73325,232.482025,3723.2039999999997,13.754999999999999,-29.6925,-29.6925,0.325,22.58,100.1465,0.24375,0.0002025,0.5,0.40475,0.09525,5.26675,0.43374999999999997,0.68875,-0.12275,0.26275,54.323,0.010475,0.0351533,0.036250000000000004,-354056387.0,-716334656.0
QUC 3492-2018,Hoja 2,sup,51111.0,1664.0,0.167,30.72,11.69,3,0.68,0.27995864,65.597046,0.2015428,33.119976,-6.6152616,17.5616,-0.67199504,18.713837,0.914880202,0.005674653,99.37973811,511,29.0463,27.8849,30.6883,2.0,50.62207,539.548895,43.4475,0.012825,0.0004475,1961.5425,397.25,985.25,0.797,92.73325,232.482025,3723.2039999999997,13.754999999999999,-29.6925,-29.6925,0.325,22.58,100.1465,0.24375,0.0002025,0.5,0.40475,0.09525,5.26675,0.43374999999999997,0.68875,-0.12275,0.26275,54.323,0.010475,0.0351533,0.036250000000000004,-354056387.0,-716334656.0
QUC 3492-2018,Hoja 1,,,,,,,3,0.68,0.34534183,70.81741,0.22966903,41.567253,-9.866416,23.127935,-2.7484267,26.148325,0.95129256,0.072509458,92.37779619,595,25.1633,24.5216,27.3843,2.0,50.62207,539.548895,43.4475,0.012825,0.0004475,1961.5425,397.25,985.25,0.797,92.73325,232.482025,3723.2039999999997,13.754999999999999,-29.6925,-29.6925,0.325,22.58,100.1465,0.24375,0.0002025,0.5,0.40475,0.09525,5.26675,0.43374999999999997,0.68875,-0.12275,0.26275,54.323,0.010475,0.0351533,0.036250000000000004,-354056387.0,-716334656.0
QUC 3492-2018,Hoja 1,,,,,,,3,0.68,0.33077586,70.139946,0.17751491,38.891014,-7.9412193,18.569939,-1.8909403,21.11502,0.951765448,0.064312736,93.24279563,542,26.2396,25.2867,30.4493,2.0,50.62207,539.548895,43.4475,0.012825,0.0004475,1961.5425,397.25,985.25,0.797,92.73325,232.482025,3723.2039999999997,13.754999999999999,-29.6925,-29.6925,0.325,22.58,100.1465,0.24375,0.0002025,0.5,0.40475,0.09525,5.26675,0.43374999999999997,0.68875,-0.12275,0.26275,54.323,0.010475,0.0351533,0.036250000000000004,-354056387.0,-716334656.0
QUC 3492-2018,Hoja 1,,,,,,,3,0.68,0.3899231,86.45445,0.115874946,45.059563,-10.212256,16.9329,-5.5011606,21.040276,0.701765448,0.125788146,82.0754717,544,26.9989,25.8948,29.2666,2.0,50.62207,539.548895,43.4475,0.012825,0.0004475,1961.5425,397.25,985.25,0.797,92.73325,232.482025,3723.2039999999997,13.754999999999999,-29.6925,-29.6925,0.325,22.58,100.1465,0.24375,0.0002025,0.5,0.40475,0.09525,5.26675,0.43374999999999997,0.68875,-0.12275,0.26275,54.323,0.010475,0.0351533,0.036250000000000004,-354056387.0,-716334656.0
QUC 3492-2018,Hoja 1,,,,,,,3,0.68,0.27995864,65.597046,0.2015428,33.119976,-6.6152616,17.5616,-0.67199504,18.713837,0.914880202,0.005674653,99.37973811,511,29.0463,27.8849,30.6883,2.0,50.62207,539.548895,43.4475,0.012825,0.0004475,1961.5425,397.25,985.25,0.797,92.73325,232.482025,3723.2039999999997,13.754999999999999,-29.6925,-29.6925,0.325,22.58,100.1465,0.24375,0.0002025,0.5,0.40475,0.09525,5.26675,0.43374999999999997,0.68875,-0.12275,0.26275,54.323,0.010475,0.0351533,0.036250000000000004,-354056387.0,-716334656.0
